"data_year","state_name","total_agencies","participation_agencies","participating_agencies_pct","nibrs_participating_agencies","nibrs_participating_agencies","covered_agencies","covered_pct","total_population","nibrs_population"
2018,"Arizona",149,115,0.77,8,0.07,0,0,7192613,521172
2018,"California",884,737,0.83,0,0,0,0,39735951,0
2018,"Colorado",304,221,0.73,216,0.98,0,0,5756844,5646591
2018,"Connecticut",126,105,0.83,96,0.91,1,0.01,3630004,3003245
2018,"Canal Zone",0,0,0,0,0,0,0,0,0
2018,"District of Columbia",3,3,1.00,1,0.33,0,0,702455,0
2018,"Delaware",81,63,0.78,62,0.98,0,0,984141,967171
2018,"Florida",829,2,0.00,0,0,0,0,21441679,0
2018,"Georgia",819,529,0.65,24,0.05,2,0.00,10977666,590896
2018,"Guam",3,0,0,0,0,0,0,0,0
2018,"Hawaii",5,3,0.60,0,0,0,0,1420491,0
2018,"Iowa",303,252,0.83,228,0.90,0,0,3412949,2940661
2018,"Idaho",148,111,0.75,107,0.96,0,0,1819181,1752918
2018,"Illinois",1073,656,0.61,1,0.00,1,0.00,12810199,146198
2018,"Indiana",424,277,0.65,120,0.43,0,0,7066463,738941
2018,"Kansas",532,428,0.80,363,0.85,0,0,3099536,2129021
2018,"Kentucky",586,415,0.71,418,1.01,5,0.01,4523434,4459343
2018,"Louisiana",312,196,0.63,31,0.16,0,0,4724297,697356
2018,"Massachusetts",481,357,0.74,306,0.86,0,0,6913325,5930294
2018,"Maryland",205,155,0.76,2,0.01,1,0.01,6939906,1738907
2018,"Maine",241,135,0.56,28,0.21,0,0,1393395,431978
2018,"Michigan",869,655,0.75,633,0.97,0,0,10460399,9977447
2018,"Minnesota",480,346,0.72,16,0.05,3,0.01,5943682,92624
2018,"Missouri",717,592,0.83,28,0.05,2,0.00,6208462,1018999
2018,"Mississippi",255,72,0.28,8,0.11,0,0,3049071,283449
2018,"Montana",141,108,0.77,102,0.94,1,0.01,1125540,1062359
2018,"Nebraska",335,232,0.69,94,0.41,0,0,1998952,949844
2018,"North Carolina",832,417,0.50,170,0.41,0,0,10454690,5129509
2018,"North Dakota",142,109,0.77,106,0.97,1,0.01,788896,760983
2018,"New Hampshire",248,184,0.74,185,1.01,1,0.01,1382257,1318546
2018,"New Jersey",640,576,0.90,0,0,0,0,8968809,0
2018,"New Mexico",145,118,0.81,1,0.01,0,0,2100071,102203
2018,"Nevada",74,64,0.86,0,0,0,0,3040690,0
2018,"New York",988,576,0.58,0,0,0,0,21485794,0
2018,"Ohio",935,614,0.66,522,0.85,0,0,11853319,9422047
2018,"Oklahoma",499,434,0.87,372,0.86,0,0,3991035,1996338
2018,"Oregon",299,224,0.75,218,0.97,0,0,4328893,4010064
2018,"Pennsylvania",1874,1493,0.80,28,0.02,0,0,13602353,200450
2018,"Puerto Rico",24,1,0.04,0,0,0,0,3195153,0
2018,"Rhode Island",51,49,0.96,47,0.96,0,0,1063854,1056281
2018,"South Carolina",565,443,0.78,444,1.00,1,0.00,5108109,4904382
2018,"South Dakota",187,134,0.72,124,0.93,0,0,925617,840260
2018,"Tennessee",583,463,0.79,466,1.01,3,0.01,6791112,6772845
2018,"Texas",1267,959,0.76,262,0.27,0,0,29344001,6950746
2018,"Utah",185,128,0.69,73,0.57,0,0,3378732,2353444
2018,"US Virgin Islands",3,1,0.33,0,0,0,0,0,0
2018,"Virginia",479,435,0.91,416,0.96,0,0,8527392,8514629
2018,"Vermont",104,89,0.86,89,1.00,1,0.01,648985,630980
2018,"Washington",322,259,0.80,236,0.91,1,0.00,7672168,7177000
2018,"Wisconsin",485,429,0.88,161,0.38,0,0,5923923,3285836
2018,"West Virginia",480,259,0.54,256,0.99,0,0,1819975,1533688
2018,"Wyoming",83,57,0.69,0,0,0,0,588786,0
2018,"Mariana Islands",1,0,0,0,0,0,0,0,0
2018,"Other",0,0,0,0,0,0,0,0,0
