year,total_agencies,participation_agencies,participating_agencies_pct,nibrs_participating_agencies,nibrs_participating_agencies_pct,covered_agencies,covered_pct,total_population,nibrs_population,state
1977,487,364,0.75,0,0,0,0,3691158,0,AL
1977,346,173,0.50,0,0,0,0,2144777,0,AR
1977,1,0,0,0,0,0,0,0,0,NA
1977,173,101,0.58,0,0,0,0,2303705,0,AZ
1977,931,555,0.60,0,0,0,0,22011627,0,CA
1977,321,195,0.61,0,0,0,0,2636753,0,CO
1977,129,89,0.69,0,0,0,0,3183430,0,CT
1977,1,0,0,0,0,0,0,44650,0,NA
1977,3,1,0.33,0,0,0,0,690000,0,DC
1977,84,43,0.51,0,0,0,0,582510,0,DE
1977,1219,522,0.43,0,0,1,0.00,8502707,0,FL
1977,825,350,0.42,0,0,1,0.00,5083587,0,GA
1977,3,0,0,0,0,0,0,86926,0,NA
1977,18,8,0.44,0,0,0,0,926842,0,HI
1977,282,222,0.79,0,0,0,0,2885611,0,IA
1977,152,100,0.66,0,0,0,0,877500,0,ID
1977,1183,663,0.56,0,0,0,0,11286565,0,IL
1977,414,293,0.71,0,0,0,0,5342789,0,IN
1977,473,217,0.46,0,0,0,0,2327396,0,KS
1977,707,455,0.64,0,0,0,0,3466432,0,KY
1977,314,158,0.50,0,0,0,0,3933348,0,LA
1977,511,337,0.66,0,0,0,0,5789000,0,MA
1977,213,158,0.74,0,0,0,0,4195930,0,MD
1977,244,126,0.52,0,0,0,0,1092006,0,ME
1977,866,495,0.57,0,0,1,0.00,9266082,0,MI
1977,484,272,0.56,0,0,0,0,3987237,0,MN
1977,727,216,0.30,0,0,0,0,4879079,0,MO
1977,258,131,0.51,0,0,0,0,2392272,0,MS
1977,148,75,0.51,0,0,1,0.01,778349,0,MT
1977,339,200,0.59,0,0,0,0,1578935,0,NE
1977,827,407,0.49,0,0,0,0,5529116,0,NC
1977,144,78,0.54,0,0,0,0,656128,0,ND
1977,259,155,0.60,0,0,0,0,849000,0,NH
1977,657,511,0.78,0,0,3,0.01,7350430,0,NJ
1977,163,107,0.66,0,0,0,0,1190856,0,NM
1977,78,32,0.41,0,0,0,0,633000,0,NV
1977,1191,805,0.68,0,0,0,0,19121002,0,NY
1977,932,446,0.48,0,0,0,0,10717260,0,OH
1977,496,277,0.56,0,0,1,0.00,2836451,0,OK
1977,305,208,0.68,0,0,0,0,2385274,0,OR
1977,1890,1125,0.60,0,0,10,0.01,11964148,0,PA
1977,25,1,0.04,0,0,0,0,3045000,0,NA
1977,63,42,0.67,0,0,0,0,941567,0,RI
1977,572,216,0.38,0,0,0,0,2930342,0,SC
1977,192,87,0.45,0,0,0,0,696672,0,SD
1977,605,211,0.35,0,0,0,0,4310985,0,TN
1977,1265,666,0.53,0,0,2,0.00,12950922,0,TX
1977,199,63,0.32,0,0,0,0,1323309,0,UT
1977,3,0,0,0,0,0,0,0,0,NA
1977,483,375,0.78,0,0,0,0,5150259,0,VA
1977,105,22,0.21,0,0,0,0,483000,0,VT
1977,328,140,0.43,0,0,0,0,3675686,0,WA
1977,488,254,0.52,0,0,0,0,4675707,0,WI
1977,533,270,0.51,0,0,0,0,1859450,0,WV
1977,89,54,0.61,0,0,0,0,410986,0,WY
1977,1,0,0,0,0,0,0,0,0,NA
1977,0,0,0,0,0,0,0,0,0,NA
1978,55,27,0.49,0,0,0,0,442004,0,AK
1978,487,360,0.74,0,0,0,0,3743158,0,AL
1978,346,187,0.54,0,0,0,0,2186000,0,AR
1978,1,0,0,0,0,0,0,0,0,NA
1978,173,109,0.63,0,0,0,0,2361705,0,AZ
1978,931,576,0.62,0,0,0,0,22380357,0,CA
1978,321,223,0.69,0,0,0,0,2688170,0,CO
1978,129,90,0.70,0,0,0,0,3174430,0,CT
1978,1,0,0,0,0,0,0,44650,0,NA
1978,3,1,0.33,0,0,0,0,674000,0,DC
1978,84,51,0.61,0,0,0,0,583354,0,DE
1978,1219,687,0.56,0,0,6,0.01,8658320,0,FL
1978,825,425,0.52,0,0,0,0,5111299,0,GA
1978,3,0,0,0,0,0,0,86926,0,NA
1978,18,8,0.44,0,0,0,0,928842,0,HI
1978,282,222,0.79,0,0,0,0,2902611,0,IA
1978,152,101,0.66,0,0,0,0,898164,0,ID
1978,1183,657,0.56,0,0,0,0,11281489,0,IL
1978,414,287,0.69,0,0,0,0,5386789,0,IN
1978,473,224,0.47,0,0,0,0,2349415,0,KS
1978,707,463,0.65,0,0,0,0,3506432,0,KY
1978,314,162,0.52,0,0,0,0,3978191,0,LA
1978,511,351,0.69,0,0,0,0,5785320,0,MA
1978,213,160,0.75,0,0,2,0.01,4225718,0,MD
1978,244,129,0.53,0,0,0,0,1099307,0,ME
1978,866,566,0.65,0,0,2,0.00,9350292,0,MI
1978,484,276,0.57,0,0,0,0,4020237,0,MN
1978,727,223,0.31,0,0,0,0,4938947,0,MO
1978,258,129,0.50,0,0,0,0,2407272,0,MS
1978,148,85,0.57,0,0,3,0.04,799191,0,MT
1978,339,199,0.59,0,0,0,0,1582935,0,NE
1978,827,418,0.51,0,0,0,0,5581116,0,NC
1978,144,77,0.53,0,0,0,0,655128,0,ND
1978,259,119,0.46,0,0,3,0.03,995341,0,NH
1978,657,514,0.78,0,0,0,0,7349900,0,NJ
1978,163,102,0.63,0,0,0,0,1212856,0,NM
1978,78,34,0.44,0,0,0,0,660000,0,NV
1978,1191,825,0.69,0,0,25,0.03,18961984,0,NY
1978,932,450,0.48,0,0,0,0,10765260,0,OH
1978,496,281,0.57,0,0,1,0.00,2901509,0,OK
1978,305,217,0.71,0,0,0,0,2449948,0,OR
1978,1890,1133,0.60,0,0,3,0.00,11910710,0,PA
1978,25,1,0.04,0,0,0,0,3045000,0,NA
1978,63,42,0.67,0,0,0,0,938700,0,RI
1978,572,225,0.39,0,0,0,0,2969059,0,SC
1978,192,79,0.41,0,0,0,0,698461,0,SD
1978,605,273,0.45,0,0,0,0,4370721,0,TN
1978,1265,695,0.55,0,0,0,0,13100722,0,TX
1978,199,108,0.54,0,0,0,0,1320295,0,UT
1978,3,0,0,0,0,0,0,0,0,NA
1978,483,374,0.77,0,0,1,0.00,5166623,0,VA
1978,105,18,0.17,0,0,0,0,490020,0,VT
1978,328,139,0.42,0,0,0,0,3791713,0,WA
1978,488,259,0.53,0,0,0,0,4703707,0,WI
1978,533,284,0.53,0,0,0,0,1860000,0,WV
1978,89,57,0.64,0,0,1,0.02,427724,0,WY
1978,1,0,0,0,0,0,0,0,0,NA
1978,0,0,0,0,0,0,0,0,0,NA
1979,55,25,0.45,0,0,0,0,445294,0,AK
1979,487,363,0.75,0,0,0,0,3770191,0,AL
1979,346,202,0.58,0,0,0,0,2180000,0,AR
1979,1,0,0,0,0,0,0,0,0,NA
1979,172,112,0.65,0,0,0,0,2458127,0,AZ
1979,931,593,0.64,0,0,0,0,22802669,0,CA
1979,321,227,0.71,0,0,0,0,2788170,0,CO
1979,129,95,0.74,0,0,0,0,3196285,0,CT
1979,1,0,0,0,0,0,0,44650,0,NA
1979,3,1,0.33,0,0,0,0,656000,0,DC
1979,84,53,0.63,0,0,0,0,582000,0,DE
1979,1219,692,0.57,0,0,1,0.00,8924302,0,FL
1979,825,437,0.53,0,0,0,0,5145108,0,GA
1979,3,0,0,0,0,0,0,86926,0,NA
1979,18,8,0.44,0,0,0,0,946842,0,HI
1979,282,225,0.80,0,0,0,0,2911703,0,IA
1979,152,103,0.68,0,0,0,0,924370,0,ID
1979,1183,658,0.56,0,0,0,0,11264721,0,IL
1979,414,294,0.71,0,0,0,0,5413499,0,IN
1979,473,227,0.48,0,0,0,0,2370328,0,KS
1979,707,465,0.66,0,0,0,0,3537205,0,KY
1979,314,164,0.52,0,0,0,0,4039736,0,LA
1979,511,339,0.66,0,0,0,0,5780498,0,MA
1979,213,167,0.78,0,0,1,0.01,4232039,0,MD
1979,244,130,0.53,0,0,0,0,1104664,0,ME
1979,866,651,0.75,0,0,0,0,9350656,0,MI
1979,484,278,0.57,0,0,0,0,4073921,0,MN
1979,727,219,0.30,0,0,0,0,4942969,0,MO
1979,258,128,0.50,0,0,0,0,2411075,0,MS
1979,148,91,0.61,0,0,0,0,798181,0,MT
1979,339,196,0.58,0,0,0,0,1603256,0,NE
1979,827,421,0.51,0,0,0,0,5610154,0,NC
1979,144,77,0.53,0,0,0,0,662498,0,ND
1979,259,121,0.47,0,0,0,0,1005431,0,NH
1979,657,518,0.79,0,0,0,0,7337782,0,NJ
1979,163,100,0.61,0,0,1,0.01,1244079,0,NM
1979,78,33,0.42,0,0,0,0,702000,0,NV
1979,1177,762,0.65,0,0,4,0.01,18896268,0,NY
1979,932,475,0.51,0,0,0,0,10746923,0,OH
1979,496,292,0.59,0,0,0,0,2911745,0,OK
1979,305,215,0.70,0,0,0,0,2533278,0,OR
1979,1890,1169,0.62,0,0,6,0.01,11899574,0,PA
1979,25,1,0.04,0,0,0,0,3045000,0,NA
1979,63,44,0.70,0,0,0,0,933358,0,RI
1979,572,225,0.39,0,0,2,0.01,2981730,0,SC
1979,192,78,0.41,0,0,0,0,697666,0,SD
1979,605,279,0.46,0,0,0,0,4391871,0,TN
1979,1265,716,0.57,0,0,0,0,13473007,0,TX
1979,199,115,0.58,0,0,0,0,1378312,0,UT
1979,3,0,0,0,0,0,0,0,0,NA
1979,483,379,0.78,0,0,0,0,5211399,0,VA
1979,105,14,0.13,0,0,0,0,495909,0,VT
1979,328,147,0.45,0,0,0,0,3944213,0,WA
1979,488,268,0.55,0,0,0,0,4744155,0,WI
1979,533,358,0.67,0,0,0,0,1878427,0,WV
1979,89,66,0.74,0,0,0,0,450000,0,WY
1979,1,0,0,0,0,0,0,0,0,NA
1979,0,0,0,0,0,0,0,0,0,NA
1980,55,27,0.49,0,0,0,0,438869,0,AK
1980,487,344,0.71,0,0,14,0.04,3881325,0,AL
1980,346,208,0.60,0,0,0,0,2284037,0,AR
1980,1,0,0,0,0,0,0,0,0,NA
1980,172,112,0.65,0,0,1,0.01,2725962,0,AZ
1980,931,593,0.64,0,0,0,0,23644324,0,CA
1980,321,224,0.70,0,0,1,0.00,2896033,0,CO
1980,129,96,0.74,0,0,0,0,3171744,0,CT
1980,0,0,0,0,0,0,0,44650,0,NA
1980,3,1,0.33,0,0,0,0,635233,0,DC
1980,84,53,0.63,0,0,0,0,594779,0,DE
1980,1219,693,0.57,0,0,0,0,9633870,0,FL
1980,825,432,0.52,0,0,0,0,5431039,0,GA
1980,3,0,0,0,0,0,0,86926,0,NA
1980,18,8,0.44,0,0,0,0,1011103,0,HI
1980,282,227,0.80,0,0,0,0,2916690,0,IA
1980,152,104,0.68,0,0,0,0,960309,0,ID
1980,1183,673,0.57,0,0,0,0,11392481,0,IL
1980,414,295,0.71,0,0,0,0,5474534,0,IN
1980,473,232,0.49,0,0,3,0.01,2388998,0,KS
1980,707,468,0.66,0,0,1,0.00,3653024,0,KY
1980,314,158,0.50,0,0,0,0,4214030,0,LA
1980,511,331,0.65,0,0,0,0,5733250,0,MA
1980,213,166,0.78,0,0,0,0,4266122,0,MD
1980,244,130,0.53,0,0,0,0,1131572,0,ME
1980,866,647,0.75,0,0,0,0,9380358,0,MI
1980,484,279,0.58,0,0,0,0,4072762,0,MN
1980,727,229,0.31,0,0,0,0,4979528,0,MO
1980,258,154,0.60,0,0,0,0,2511491,0,MS
1980,148,84,0.57,0,0,0,0,794764,0,MT
1980,339,184,0.54,0,0,0,0,1592114,0,NE
1980,827,425,0.51,0,0,0,0,5848092,0,NC
1980,144,78,0.54,0,0,0,0,657335,0,ND
1980,259,124,0.48,0,0,0,0,1041881,0,NH
1980,657,512,0.78,0,0,0,0,7343265,0,NJ
1980,163,98,0.60,0,0,0,0,1297693,0,NM
1980,78,33,0.42,0,0,0,0,800312,0,NV
1980,1176,805,0.68,0,0,2,0.00,18694648,0,NY
1980,932,466,0.50,0,0,1,0.00,11009711,0,OH
1980,496,291,0.59,0,0,0,0,3023007,0,OK
1980,305,247,0.81,0,0,0,0,2616164,0,OR
1980,1890,1161,0.61,0,0,12,0.01,12040750,0,PA
1980,25,1,0.04,0,0,0,0,3045000,0,NA
1980,63,43,0.68,0,0,0,0,950345,0,RI
1980,572,217,0.38,0,0,0,0,3122787,0,SC
1980,192,75,0.39,0,0,0,0,697288,0,SD
1980,605,267,0.44,0,0,0,0,4557215,0,TN
1980,1265,735,0.58,0,0,0,0,14302893,0,TX
1980,199,118,0.59,0,0,1,0.01,1486332,0,UT
1980,3,0,0,0,0,0,0,0,0,NA
1980,483,386,0.80,0,0,0,0,5336555,0,VA
1980,105,10,0.10,0,0,0,0,515056,0,VT
1980,328,182,0.55,0,0,0,0,4126721,0,WA
1980,488,269,0.55,0,0,1,0.00,4707957,0,WI
1980,533,350,0.66,0,0,0,0,1931353,0,WV
1980,89,68,0.76,0,0,0,0,468954,0,WY
1980,1,0,0,0,0,0,0,0,0,NA
1980,0,0,0,0,0,0,0,0,0,NA
1981,55,27,0.49,0,0,0,0,451875,0,AK
1981,487,303,0.62,0,0,18,0.06,3947449,0,AL
1981,346,205,0.59,0,0,0,0,2309660,0,AR
1981,1,0,0,0,0,0,0,0,0,NA
1981,172,112,0.65,0,0,0,0,2804998,0,AZ
1981,931,631,0.68,0,0,0,0,24273613,0,CA
1981,321,227,0.71,0,0,0,0,2981143,0,CO
1981,129,96,0.74,0,0,0,0,3209430,0,CT
1981,0,0,0,0,0,0,0,44650,0,NA
1981,3,1,0.33,0,0,0,0,636000,0,DC
1981,84,53,0.63,0,0,0,0,598000,0,DE
1981,1219,691,0.57,0,0,2,0.00,10242064,0,FL
1981,825,414,0.50,0,0,1,0.00,5600401,0,GA
1981,3,0,0,0,0,0,0,86926,0,NA
1981,18,8,0.44,0,0,0,0,1026095,0,HI
1981,282,224,0.79,0,0,0,0,2905854,0,IA
1981,152,102,0.67,0,0,1,0.01,980821,0,ID
1981,1183,677,0.57,0,0,2,0.00,11494936,0,IL
1981,414,282,0.68,0,0,2,0.01,5479361,0,IN
1981,473,239,0.51,0,0,0,0,2410957,0,KS
1981,707,469,0.66,0,0,1,0.00,3673284,0,KY
1981,314,148,0.47,0,0,1,0.01,4322753,0,LA
1981,511,318,0.62,0,0,0,0,5774998,0,MA
1981,213,167,0.78,0,0,0,0,4336685,0,MD
1981,244,130,0.53,0,0,0,0,1139937,0,ME
1981,866,658,0.76,0,0,0,0,9370270,0,MI
1981,484,287,0.59,0,0,0,0,4101608,0,MN
1981,727,237,0.33,0,0,0,0,5009973,0,MO
1981,258,166,0.64,0,0,0,0,2530000,0,MS
1981,148,84,0.57,0,0,0,0,805348,0,MT
1981,339,176,0.52,0,0,0,0,1604413,0,NE
1981,827,427,0.52,0,0,0,0,5956122,0,NC
1981,144,77,0.53,0,0,0,0,662940,0,ND
1981,259,124,0.48,0,0,0,0,1052614,0,NH
1981,657,515,0.78,0,0,0,0,7404654,0,NJ
1981,163,102,0.63,0,0,0,0,1328937,0,NM
1981,78,31,0.40,0,0,1,0.03,850170,0,NV
1981,1176,814,0.69,0,0,1,0.00,18809745,0,NY
1981,932,455,0.49,0,0,0,0,11009899,0,OH
1981,496,286,0.58,0,0,0,0,3125799,0,OK
1981,305,249,0.82,0,0,1,0.00,2652767,0,OR
1981,1890,1164,0.62,0,0,1,0.00,12075312,0,PA
1981,25,1,0.04,0,0,0,0,3045000,0,NA
1981,63,46,0.73,0,0,0,0,956539,0,RI
1981,572,213,0.37,0,0,0,0,3225026,0,SC
1981,192,73,0.38,0,0,0,0,694028,0,SD
1981,605,265,0.44,0,0,0,0,4624368,0,TN
1981,1265,747,0.59,0,0,0,0,14893468,0,TX
1981,199,121,0.61,0,0,0,0,1539164,0,UT
1981,3,0,0,0,0,0,0,0,0,NA
1981,483,411,0.85,0,0,0,0,5428769,0,VA
1981,105,8,0.08,0,0,0,0,518784,0,VT
1981,328,173,0.53,0,0,0,0,4225712,0,WA
1981,488,274,0.56,0,0,0,0,4769913,0,WI
1981,533,357,0.67,0,0,2,0.01,1954521,0,WV
1981,89,72,0.81,0,0,0,0,492000,0,WY
1981,1,0,0,0,0,0,0,0,0,NA
1981,0,0,0,0,0,0,0,0,0,NA
1982,55,24,0.44,0,0,0,0,480391,0,AK
1982,487,287,0.59,0,0,0,0,4007808,0,AL
1982,346,200,0.58,0,0,1,0.01,2309406,0,AR
1982,1,0,0,0,0,0,0,0,0,NA
1982,172,93,0.54,0,0,0,0,2872286,0,AZ
1982,931,652,0.70,0,0,1,0.00,24902595,0,CA
1982,321,211,0.66,0,0,0,0,3063569,0,CO
1982,129,98,0.76,0,0,0,0,3230948,0,CT
1982,0,0,0,0,0,0,0,44650,0,NA
1982,3,1,0.33,0,0,0,0,631000,0,DC
1982,84,50,0.60,0,0,4,0.08,603669,0,DE
1982,1219,680,0.56,0,0,2,0.00,10542211,0,FL
1982,825,413,0.50,0,0,0,0,5670797,0,GA
1982,3,0,0,0,0,0,0,86926,0,NA
1982,18,5,0.28,0,0,0,0,1041835,0,HI
1982,282,222,0.79,0,0,0,0,2917664,0,IA
1982,152,97,0.64,0,0,1,0.01,987754,0,ID
1982,1183,671,0.57,0,0,1,0.00,11553548,0,IL
1982,414,281,0.68,0,0,0,0,5484374,0,IN
1982,473,245,0.52,0,0,3,0.01,2442269,0,KS
1982,707,469,0.66,0,0,0,0,3678626,0,KY
1982,314,133,0.42,0,0,0,0,4379987,0,LA
1982,511,292,0.57,0,0,0,0,5786183,0,MA
1982,213,157,0.74,0,0,0,0,4343762,0,MD
1982,244,131,0.54,0,0,1,0.01,1144555,0,ME
1982,866,648,0.75,0,0,0,0,9272139,0,MI
1982,484,285,0.59,0,0,0,0,4147125,0,MN
1982,727,237,0.33,0,0,1,0.00,5034639,0,MO
1982,258,147,0.57,0,0,0,0,2551000,0,MS
1982,148,82,0.55,0,0,0,0,870804,0,MT
1982,339,145,0.43,0,0,0,0,1661688,0,NE
1982,827,422,0.51,0,0,0,0,6024181,0,NC
1982,144,76,0.53,0,0,0,0,675030,0,ND
1982,259,115,0.44,0,0,0,0,1062106,0,NH
1982,657,513,0.78,0,0,0,0,7441411,0,NJ
1982,163,78,0.48,0,0,0,0,1362303,0,NM
1982,78,28,0.36,0,0,0,0,886170,0,NV
1982,1176,795,0.68,0,0,0,0,18864583,0,NY
1982,932,449,0.48,0,0,1,0.00,11035040,0,OH
1982,496,292,0.59,0,0,0,0,3204221,0,OK
1982,305,253,0.83,0,0,0,0,2655904,0,OR
1982,1890,1150,0.61,0,0,14,0.01,12090006,0,PA
1982,25,0,0,0,0,0,0,3045000,0,NA
1982,63,44,0.70,0,0,0,0,962568,0,RI
1982,572,208,0.36,0,0,0,0,3260946,0,SC
1982,192,60,0.31,0,0,0,0,703588,0,SD
1982,605,248,0.41,0,0,0,0,4662895,0,TN
1982,1265,753,0.60,0,0,0,0,15451085,0,TX
1982,199,106,0.53,0,0,1,0.01,1581972,0,UT
1982,3,0,0,0,0,0,0,0,0,NA
1982,483,397,0.82,0,0,0,0,5493803,0,VA
1982,105,9,0.09,0,0,0,0,519791,0,VT
1982,328,165,0.50,0,0,0,0,4258819,0,WA
1982,488,260,0.53,0,0,1,0.00,4799408,0,WI
1982,533,351,0.66,0,0,0,0,1951516,0,WV
1982,89,69,0.78,0,0,0,0,502000,0,WY
1982,1,0,0,0,0,0,0,0,0,NA
1982,0,0,0,0,0,0,0,0,0,NA
1983,55,24,0.44,0,0,0,0,525359,0,AK
1983,487,287,0.59,0,0,0,0,4018684,0,AL
1983,346,200,0.58,0,0,2,0.01,2357259,0,AR
1983,1,0,0,0,0,0,0,0,0,NA
1983,171,95,0.56,0,0,0,0,2975728,0,AZ
1983,930,659,0.71,0,0,6,0.01,25457775,0,CA
1983,321,220,0.69,0,0,1,0.00,3160502,0,CO
1983,129,100,0.78,0,0,0,0,3205164,0,CT
1983,0,0,0,0,0,0,0,0,0,NA
1983,3,1,0.33,0,0,0,0,623000,0,DC
1983,84,50,0.60,0,0,0,0,607678,0,DE
1983,1219,689,0.57,0,0,0,0,10806691,0,FL
1983,825,415,0.50,0,0,0,0,5764320,0,GA
1983,3,0,0,0,0,0,0,0,0,NA
1983,18,5,0.28,0,0,0,0,1072227,0,HI
1983,282,223,0.79,0,0,0,0,2917664,0,IA
1983,152,98,0.64,0,0,3,0.03,1011239,0,ID
1983,1183,660,0.56,0,0,0,0,11588790,0,IL
1983,414,277,0.67,0,0,0,0,5492393,0,IN
1983,473,250,0.53,0,0,0,0,2457371,0,KS
1983,707,410,0.58,0,0,0,0,3725773,0,KY
1983,314,124,0.39,0,0,0,0,4456297,0,LA
1983,511,283,0.55,0,0,0,0,5783341,0,MA
1983,213,155,0.73,0,0,0,0,4385408,0,MD
1983,244,132,0.54,0,0,0,0,1154058,0,ME
1983,866,648,0.75,0,0,0,0,9231383,0,MI
1983,484,286,0.59,0,0,0,0,4158158,0,MN
1983,727,240,0.33,0,0,0,0,5042663,0,MO
1983,258,147,0.57,0,0,0,0,2587000,0,MS
1983,148,79,0.53,0,0,1,0.01,889228,0,MT
1983,339,138,0.41,0,0,0,0,1671779,0,NE
1983,827,406,0.49,0,0,0,0,6087858,0,NC
1983,144,76,0.53,0,0,0,0,685104,0,ND
1983,259,113,0.44,0,0,1,0.01,1096524,0,NH
1983,656,513,0.78,0,0,0,0,7471424,0,NJ
1983,163,73,0.45,0,0,0,0,1404645,0,NM
1983,78,29,0.37,0,0,0,0,896228,0,NV
1983,1176,790,0.67,0,0,0,0,18873093,0,NY
1983,932,452,0.48,0,0,0,0,10971041,0,OH
1983,496,288,0.58,0,0,0,0,3327862,0,OK
1983,305,257,0.84,0,0,0,0,2668934,0,OR
1983,1890,1157,0.61,0,0,0,0,12106312,0,PA
1983,25,0,0,0,0,0,0,0,0,NA
1983,63,43,0.68,0,0,0,0,959553,0,RI
1983,572,216,0.38,0,0,0,0,3318478,0,SC
1983,192,56,0.29,0,0,0,0,712748,0,SD
1983,605,240,0.40,0,0,0,0,4698522,0,TN
1983,1264,762,0.60,0,0,2,0.00,15917022,0,TX
1983,199,111,0.56,0,0,0,0,1648138,0,UT
1983,3,0,0,0,0,0,0,0,0,NA
1983,483,398,0.82,0,0,0,0,5552833,0,VA
1983,103,9,0.09,0,0,0,0,528856,0,VT
1983,328,168,0.51,0,0,0,0,4308192,0,WA
1983,488,257,0.53,0,0,0,0,4782685,0,WI
1983,533,349,0.65,0,0,0,0,1968542,0,WV
1983,89,73,0.82,0,0,0,0,514000,0,WY
1983,1,0,0,0,0,0,0,0,0,NA
1983,0,0,0,0,0,0,0,0,0,NA
1984,55,22,0.40,0,0,0,0,557682,0,AK
1984,487,281,0.58,0,0,0,0,4047951,0,AL
1984,346,197,0.57,0,0,0,0,2379533,0,AR
1984,1,0,0,0,0,0,0,0,0,NA
1984,171,96,0.56,0,0,0,0,3061489,0,AZ
1984,930,663,0.71,0,0,1,0.00,25824263,0,CA
1984,321,224,0.70,0,0,2,0.01,3198225,0,CO
1984,129,101,0.78,0,0,0,0,3221649,0,CT
1984,0,0,0,0,0,0,0,0,0,NA
1984,3,1,0.33,0,0,0,0,623000,0,DC
1984,84,51,0.61,0,0,0,0,614795,0,DE
1984,1219,703,0.58,0,0,0,0,11004237,0,FL
1984,825,442,0.54,0,0,0,0,5874774,0,GA
1984,3,0,0,0,0,0,0,0,0,NA
1984,18,5,0.28,0,0,0,0,1088227,0,HI
1984,282,223,0.79,0,0,0,0,2922583,0,IA
1984,152,98,0.64,0,0,0,0,1024888,0,ID
1984,1183,665,0.56,0,0,0,0,11612480,0,IL
1984,414,273,0.66,0,0,0,0,5511510,0,IN
1984,473,254,0.54,0,0,0,0,2469215,0,KS
1984,707,460,0.65,0,0,1,0.00,3754759,0,KY
1984,314,121,0.39,0,0,0,0,4480197,0,LA
1984,511,285,0.56,0,0,0,0,5814655,0,MA
1984,213,154,0.72,0,0,2,0.01,4438521,0,MD
1984,244,133,0.55,0,0,0,0,1163943,0,ME
1984,866,660,0.76,0,0,0,0,9268441,0,MI
1984,484,287,0.59,0,0,0,0,4175935,0,MN
1984,727,237,0.33,0,0,0,0,5080944,0,MO
1984,258,140,0.54,0,0,0,0,2614707,0,MS
1984,148,75,0.51,0,0,0,0,889032,0,MT
1984,339,137,0.40,0,0,0,0,1698403,0,NE
1984,827,410,0.50,0,0,0,0,6170971,0,NC
1984,144,75,0.52,0,0,0,0,691036,0,ND
1984,259,113,0.44,0,0,0,0,1112253,0,NH
1984,656,522,0.80,0,0,0,0,7518447,0,NJ
1984,163,75,0.46,0,0,0,0,1436880,0,NM
1984,78,25,0.32,0,0,0,0,916349,0,NV
1984,1176,796,0.68,0,0,0,0,18951381,0,NY
1984,932,448,0.48,0,0,0,0,10980343,0,OH
1984,496,287,0.58,0,0,4,0.01,3343462,0,OK
1984,305,254,0.83,0,0,0,0,2680631,0,OR
1984,1890,1142,0.60,0,0,3,0.00,12157173,0,PA
1984,25,0,0,0,0,0,0,0,0,NA
1984,63,45,0.71,0,0,0,0,966452,0,RI
1984,572,210,0.37,0,0,0,0,3361430,0,SC
1984,192,54,0.28,0,0,0,0,718380,0,SD
1984,605,229,0.38,0,0,0,0,4730831,0,TN
1984,1264,779,0.62,0,0,2,0.00,16115527,0,TX
1984,199,111,0.56,0,0,0,0,1683740,0,UT
1984,3,0,0,0,0,0,0,0,0,NA
1984,483,398,0.82,0,0,1,0.00,5639141,0,VA
1984,103,46,0.45,0,0,0,0,544102,0,VT
1984,328,183,0.56,0,0,0,0,4353466,0,WA
1984,488,270,0.55,0,0,0,0,4797837,0,WI
1984,533,350,0.66,0,0,0,0,1954068,0,WV
1984,89,73,0.82,0,0,0,0,511000,0,WY
1984,1,0,0,0,0,0,0,0,0,NA
1984,0,0,0,0,0,0,0,0,0,NA
1985,55,24,0.44,0,0,0,0,579424,0,AK
1985,487,285,0.59,0,0,1,0.00,4086156,0,AL
1985,346,195,0.56,0,0,1,0.01,2402908,0,AR
1985,1,0,0,0,0,0,0,0,0,NA
1985,171,95,0.56,0,0,0,0,3195861,0,AZ
1985,930,706,0.76,0,0,0,0,26566282,0,CA
1985,321,229,0.71,0,0,1,0.00,3254888,0,CO
1985,129,101,0.78,0,0,0,0,3242075,0,CT
1985,0,0,0,0,0,0,0,0,0,NA
1985,3,1,0.33,0,0,0,0,626000,0,DC
1985,84,50,0.60,0,0,1,0.02,639650,0,DE
1985,1219,706,0.58,0,0,0,0,11393898,0,FL
1985,825,482,0.58,0,0,0,0,6014671,0,GA
1985,3,0,0,0,0,0,0,0,0,NA
1985,18,5,0.28,0,0,0,0,1103930,0,HI
1985,282,223,0.79,0,0,0,0,2896470,0,IA
1985,152,98,0.64,0,0,0,0,1028987,0,ID
1985,1183,668,0.56,0,0,4,0.01,11667537,0,IL
1985,414,261,0.63,0,0,0,0,5512510,0,IN
1985,473,253,0.53,0,0,1,0.00,2487754,0,KS
1985,707,464,0.66,0,0,0,0,3740524,0,KY
1985,314,118,0.38,0,0,0,0,4499550,0,LA
1985,511,280,0.55,0,0,0,0,5849832,0,MA
1985,213,154,0.72,0,0,0,0,4482401,0,MD
1985,244,134,0.55,0,0,2,0.01,1173937,0,ME
1985,865,659,0.76,0,0,0,0,9282011,0,MI
1985,484,288,0.60,0,0,0,0,4207040,0,MN
1985,727,249,0.34,0,0,0,0,5101825,0,MO
1985,258,128,0.50,0,0,0,0,2629804,0,MS
1985,148,79,0.53,0,0,0,0,916952,0,MT
1985,339,229,0.68,0,0,0,0,1699840,0,NE
1985,827,404,0.49,0,0,1,0.00,6271897,0,NC
1985,144,75,0.52,0,0,0,0,690026,0,ND
1985,259,116,0.45,0,0,0,0,1134350,0,NH
1985,656,517,0.79,0,0,0,0,7568785,0,NJ
1985,163,75,0.46,0,0,0,0,1463117,0,NM
