year,state,governor,party,male_officer,male_civilian,female_officer,female_civilian,index_total,index_per100k,violent_total,violent_per100k,property_total,property_per100k,murder_total,murder_per100k,forcible_rape_total,forcible_rape_per100k,robbery_total,robbery_per100k,aggravated_assault_total,aggravated_assault_per100k,burglary_total,burglary_per100k,larceny_theft_total,larceny_theft_per100k,vehicle_theft_total,vehicle_theft_per100k,total_agencies,participation_agencies,participating_agencies_pct,nibrs_participating_agencies,nibrs_participating_agencies_pct,covered_agencies,covered_pct,nibrs_population,pcpi,unemp,population,Black,Other,White,Female,Male,oldest_year,oldest_pop,most_recent_year,most_recent_pop,annual_avg_pop,max_pop_year,max_pop,min_pop_year,min_pop,max_annual_pctg_change_year,max_annual_pctg_change_pop,min_annual_pctg_change_year,min_annual_pctg_change_pop,avg_pctg_change_pop,oldest_per_capita_year,oldest_per_capita_pop,most_recent_per_capita_year,most_recent_per_capita_pop,min_per_capita_year,min_per_capita_pop,max_per_capita_year,max_per_capita_pop,avg_per_capita_pop,1940_net,1940_percapita,2016_net,2016_percapita,year_highest_pctg_change,pct_change,annual_avg_net,annual_avg_net_change,peak_year_net,peak_year_net_pop,peak_year_per_capita,peak_year_per_capita_pop,peak_year_pctg_annual_change,peak_year_pctg_annual_change_pop,Sheet4_pctg,intergovernmental.revenue,Intergovernmental.Revenue.annual.%.change,IGR.from.fed,IGR.from.fed.annual.%.change,total.revenue,IGR.from.fed./.total.revenue,IGR./.total.revenue,total.expenditure,total.public.safety.expenditure,total.public.safety.expenditure./.total.expenditure,police.protection,Total.Corrections.Expenditures,total.corrections.expenditures./.total.expenditures,total.corrections.expenditures./.total.public.safety.expenditure,Total.Judicial.Expenditures,Total.Legislative.Expenditure,general.pop,pop.raw.data,census.population,personal.income,Prison.pop,contrasting.sources,Pris.pop.avg.source,constr.Prison.pop,const.prison.pop./.general.population,(const prison pop / general pop) *100000,annual.pct.change,census.general.population,const.prison.pop.net,average1940_(const prison pop / general pop) *100000,average1940_annual.pct.change,average1940_census.general.population,average1940_const.prison.pop.net,age_00_17,age_18_20,age_22_30,age_31_40,age_41_50,age_51_60,age_61_85
2001-01-01,CA,Gray Davis,Democrat,64644,12730,8872,23372,1347056,3893.2,212867,615.2,1134189,3278,2206,64,9960,28.8,64614,186.7,136087,393.3,232273,671.3,697739,2016.6,204177,590.1,887,724,0.82,0,0,0,0,0,34043,0.054000000000000006,34479458,2547829,4833445,27098184,17294223,17185235,1940,8182,2016,130390,67869.7727272727,2006,175512,1940,8182,1982,0.186220121909458,2012,-0.10052216702659,0.038872150284881,1940,0.00117726618705036,2016,0.00331810923707256,1976-1978,9.18083677316495e-4,1998-1999; 2006,0.00491800058465014,0.00236103526461053,8182,0.00117726618705036,130390,0.0033,1982,0.186220121909458,67870,0.038872150284881,2006,175512,1998-1999; 2006,0.00491800058465014,1982,0.186220121909458,0.00331810923707256,40145150,0.11129538051641423,37770828,0.12228285810683025,176080892,0.2145083862932725,0.22799265464875088,170470259,6638379,0.03894156692751901,1324682,5313697,0.031170815549708294,0.8004509835910243,2678675,255562,34486,34479.458,34479458,1168733,159444,NA,159444,159444,NA,462.4318630530677,-0.02182195201256434,34479458,159444,236.1035264610532,0.03887215028488102,23592501.493506495,67869.77272727272,9325466,1498556,5054213,5514821,5018912,3483165,4584325
2002-01-01,CA,Gray Davis,Democrat,67224,14868,9410,25690,1384872,3956.6,208388,595.4,1176484,3361.2,2395,68,10198,29.1,64968,185.6,130827,373.8,2384280,681.2,715692,2044.7,222364,635.3,887,727,0.82,0,0,0,0,0,34214,0.067,34871843,2567326,4995499,27309018,17498462,17373381,1940,8182,2016,130390,67869.7727272727,2006,175512,1940,8182,1982,0.186220121909458,2012,-0.10052216702659,0.038872150284881,1940,0.00117726618705036,2016,0.00331810923707256,1976-1978,9.18083677316495e-4,1998-1999; 2006,0.00491800058465014,0.00236103526461053,8182,0.00117726618705036,130390,0.0033,1982,0.186220121909458,67870,0.038872150284881,2006,175512,1998-1999; 2006,0.00491800058465014,1982,0.186220121909458,0.00331810923707256,43860532,0.09254871385460012,40843408,0.08134796515448377,151245388,0.27004729559092405,0.28999583114560823,184927602,6972509,0.03770399293881505,1376082,5596427,0.03026279981719549,0.8026417750052385,2845763,279876,34876,34871.843,34871843,1187360,161361,NA,161361,161361,NA,462.725758429229,0.012023030029351999,34871843,161361,236.1035264610532,0.03887215028488102,23592501.493506495,67869.77272727272,9365142,1494702,5089411,5501141,5124636,3641866,4654945
2003-01-01,CA,Arnold Schwarzenegger,Republican,67944,14051,9680,26216,1420637,4006,205551,579.6,1215086,3426.4,2407,67,9994,28.2,63770,179.8,129380,364.8,242272,683.2,731486,2062.7,241326,680.5,887,727,0.82,0,0,0,0,0,35415,0.068,35253159,2585567,5156050,27511542,17709509,17543650,1940,8182,2016,130390,67869.7727272727,2006,175512,1940,8182,1982,0.186220121909458,2012,-0.10052216702659,0.038872150284881,1940,0.00117726618705036,2016,0.00331810923707256,1976-1978,9.18083677316495e-4,1998-1999; 2006,0.00491800058465014,0.00236103526461053,8182,0.00117726618705036,130390,0.0033,1982,0.186220121909458,67870,0.038872150284881,2006,175512,1998-1999; 2006,0.00491800058465014,1982,0.186220121909458,0.00331810923707256,48245951,0.09998554053106333,45530883,0.11476699006116238,195545076,0.23284085660126774,0.24672547111337131,204438461,7133473,0.03489300870837606,1443127,5690346,0.02783402874471844,0.7976964376258241,2865790,280800,35251,35253.159,35253159,1232991,164487,NA,164487,164487,NA,466.58797300973794,0.01937271087809322,35253159,164487,236.1035264610532,0.03887215028488102,23592501.493506495,67869.77272727272,9404594,1504915,5127069,5456723,5224404,3793489,4741965
2004-01-01,CA,Arnold Schwarzenegger,Republican,66821,13925,9611,25721,1416369,3970.8,189175,527.8,1227194,3423.9,2392,67,9615,26.8,61768,172.3,115400,322,245903,686.1,728687,2033.1,252604,704.8,887,724,0.82,0,0,0,0,0,37369,0.062,35574576,2603152,5307757,27663667,17871415,17703161,1940,8182,2016,130390,67869.7727272727,2006,175512,1940,8182,1982,0.186220121909458,2012,-0.10052216702659,0.038872150284881,1940,0.00117726618705036,2016,0.00331810923707256,1976-1978,9.18083677316495e-4,1998-1999; 2006,0.00491800058465014,0.00236103526461053,8182,0.00117726618705036,130390,0.0033,1982,0.186220121909458,67870,0.038872150284881,2006,175512,1998-1999; 2006,0.00491800058465014,1982,0.186220121909458,0.00331810923707256,49403324,0.02398901827015494,45552649,4.780491518251469e-4,229698348,0.19831509193091804,0.21507914371243106,203010934,7149336,0.03521650710695218,1273619,5875717,0.028942859796901383,0.8218549247090918,2906459,289643,35558,35574.576,35574576,1312244,166556,NA,166556,166556,NA,468.1882926728347,0.01257850164450686,35574576,166556,236.1035264610532,0.03887215028488102,23592501.493506495,67869.77272727272,9418497,1527981,5186253,5390905,5293574,3918386,4838980
2005-01-01,CA,Arnold Schwarzenegger,Republican,66976,14305,9726,25744,1390710,3846.2,190178,526,1200532,3320.6,2503,69,9392,26,63622,176.1,114661,317.3,250521,692.9,692467,1915.3,257543,712.3,887,721,0.81,0,0,0,0,0,39279,0.054000000000000006,35827943,2615407,5466141,27746395,17996230,17831713,1940,8182,2016,130390,67869.7727272727,2006,175512,1940,8182,1982,0.186220121909458,2012,-0.10052216702659,0.038872150284881,1940,0.00117726618705036,2016,0.00331810923707256,1976-1978,9.18083677316495e-4,1998-1999; 2006,0.00491800058465014,0.00236103526461053,8182,0.00117726618705036,130390,0.0033,1982,0.186220121909458,67870,0.038872150284881,2006,175512,1998-1999; 2006,0.00491800058465014,1982,0.186220121909458,0.00331810923707256,51563909,0.04373359573942839,47401302,0.040582777085038456,250278075,0.18939454444821024,0.20602647275435534,210407134,7263021,0.03451889136040416,1242628,6020393,0.028613064992368556,0.8289103115631912,3153198,296365,35990,35827.943,35827943,1348255,170676,NA,170676,170676,NA,476.3767766405121,0.02473642498619083,35827943,170676,236.1035264610532,0.03887215028488102,23592501.493506495,67869.77272727272,9405565,1554943,5241673,5300420,5338090,4056085,4931167
2006-01-01,CA,Arnold Schwarzenegger,Republican,68129,14924,9937,26444,1350137,3743.4,194120,532.5,1156017,3170.9,2485,68,9212,25.3,70968,194.7,111455,305.7,246464,676,666860,1829.1,242693,665.7,887,729,0.82,0,0,0,0,0,42088,0.049,36021202,2626937,5620682,27773583,18097471,17923731,1940,8182,2016,130390,67869.7727272727,2006,175512,1940,8182,1982,0.186220121909458,2012,-0.10052216702659,0.038872150284881,1940,0.00117726618705036,2016,0.00331810923707256,1976-1978,9.18083677316495e-4,1998-1999; 2006,0.00491800058465014,0.00236103526461053,8182,0.00117726618705036,130390,0.0033,1982,0.186220121909458,67870,0.038872150284881,2006,175512,1998-1999; 2006,0.00491800058465014,1982,0.186220121909458,0.00331810923707256,53685005,0.041135283207485294,48286650,0.018677714802011136,263764713,0.18306713377539627,0.20353368875388575,225317442,8118885,0.0360330959198445,1322925,6795960,0.030161712913463663,0.8370558272472144,3536679,311559,35979,36021.202,36021202,1495560,175512,NA,175512,175512,NA,487.2463722892979,0.028334387963158264,36021202,175512,236.1035264610532,0.03887215028488102,23592501.493506495,67869.77272727272,9370884,1576942,5282330,5218639,5352502,4205252,5014653
2007-01-01,CA,Arnold Schwarzenegger,Republican,70824,15591,10252,27805,1299685,3555.6,191025,522.6,1108660,3033,2260,62,9013,24.7,70542,193,109210,298.8,237025,648.4,652243,1784.4,219392,600.2,887,729,0.82,0,0,1,0,0,43629,0.054000000000000006,36250311,2639369,5778606,27832336,18214926,18035385,1940,8182,2016,130390,67869.7727272727,2006,175512,1940,8182,1982,0.186220121909458,2012,-0.10052216702659,0.038872150284881,1940,0.00117726618705036,2016,0.00331810923707256,1976-1978,9.18083677316495e-4,1998-1999; 2006,0.00491800058465014,0.00236103526461053,8182,0.00117726618705036,130390,0.0033,1982,0.186220121909458,67870,0.038872150284881,2006,175512,1998-1999; 2006,0.00491800058465014,1982,0.186220121909458,0.00331810923707256,49889749,-0.07069489888284447,47250580,-0.02145665520387105,299447883,0.15779233276463003,0.16660578295021708,232450325,9543839,0.04105754207915175,1450630,8093209,0.03481693992038944,0.8480035130517185,3967445,321811,36226,36250.311,36250311,1572271,174282,NA,174282,174282,NA,480.7738063267926,-0.007008067824422262,36250311,174282,236.1035264610532,0.03887215028488102,23592501.493506495,67869.77272727272,9335620,1608844,5332553,5164592,5334487,4346684,5127531
2008-01-01,CA,Arnold Schwarzenegger,Republican,72938,15062,10951,28098,1265939,3460.7,185173,506.2,1080766,2954.5,2142,59,8903,24.3,69385,189.7,104743,286.3,237724,649.9,650513,1778.3,192529,526.3,887,730,0.82,0,0,0,0,0,43890,0.073,36604337,2662354,5951637,27990346,18396972,18207365,1940,8182,2016,130390,67869.7727272727,2006,175512,1940,8182,1982,0.186220121909458,2012,-0.10052216702659,0.038872150284881,1940,0.00117726618705036,2016,0.00331810923707256,1976-1978,9.18083677316495e-4,1998-1999; 2006,0.00491800058465014,0.00236103526461053,8182,0.00117726618705036,130390,0.0033,1982,0.186220121909458,67870,0.038872150284881,2006,175512,1998-1999; 2006,0.00491800058465014,1982,0.186220121909458,0.00331810923707256,51914572,0.040585952837726244,49366359,0.044777841880459454,201069818,0.24551849447638133,0.2581917689904111,246683951,10472003,0.04245109159938824,1642063,8829940,0.03579454587217958,0.8431949456087818,4367612,336170,36580,36604.337,36604337,1604113,173670,NA,173670,173670,NA,474.45197545853654,-0.003511550246152787,36604337,173670,236.1035264610532,0.03887215028488102,23592501.493506495,67869.77272727272,9321621,1666647,5389975,5150458,5308193,4429924,5337519
2009-01-01,CA,Arnold Schwarzenegger,Republican,72074,14873,10828,27622,1184367,3204.3,174934,473.3,1009433,2731,1972,53,8713,23.6,64093,173.4,100156,271,230198,622.8,615402,1665,163833,443.3,887,735,0.83,0,0,0,0,0,42044,0.11199999999999999,36961229,2691724,6121995,28147510,18583075,18378154,1940,8182,2016,130390,67869.7727272727,2006,175512,1940,8182,1982,0.186220121909458,2012,-0.10052216702659,0.038872150284881,1940,0.00117726618705036,2016,0.00331810923707256,1976-1978,9.18083677316495e-4,1998-1999; 2006,0.00491800058465014,0.00236103526461053,8182,0.00117726618705036,130390,0.0033,1982,0.186220121909458,67870,0.038872150284881,2006,175512,1998-1999; 2006,0.00491800058465014,1982,0.186220121909458,0.00331810923707256,60516817,0.1657000080825091,NA,NA,113241403,NA,0.5344053976441814,253944548,NA,NA,1683827,9110775,0.03587702540477459,NA,NA,NA,NA,36961.229,36961229,NA,171275,NA,171275,171275,NA,463.3909765284049,-0.013790522254851155,36961229,171275,236.1035264610532,0.03887215028488102,23592501.493506495,67869.77272727272,9294501,1708814,5451252,5142814,5286857,4543995,5532996
2010-01-01,CA,Arnold Schwarzenegger,Republican,70994,14661,10618,26172,1146072,3069.5,164133,439.6,981939,2629.9,1809,48,8331,22.3,58116,155.6,95877,256.8,228857,612.9,600558,1608.4,152524,408.5,887,734,0.83,0,0,1,0,0,43636,0.122,37319502,2722137,6281001,28317765,18774288,18546615,1940,8182,2016,130390,67869.7727272727,2006,175512,1940,8182,1982,0.186220121909458,2012,-0.10052216702659,0.038872150284881,1940,0.00117726618705036,2016,0.00331810923707256,1976-1978,9.18083677316495e-4,1998-1999; 2006,0.00491800058465014,0.00236103526461053,8182,0.00117726618705036,130390,0.0033,1982,0.186220121909458,67870,0.038872150284881,2006,175512,1998-1999; 2006,0.00491800058465014,1982,0.186220121909458,0.00331810923707256,67805353,0.12043819158565461,NA,NA,281667095,NA,0.2407286978267731,257236917,NA,NA,1623171,7956461,0.03093047876949948,NA,NA,NA,NA,37327.69,37327690,NA,165062,NA,165062,165062,NA,442.19719998746245,-0.036274996350897676,37327690,165062,236.1035264610532,0.03887215028488102,23592501.493506495,67869.77272727272,9280524,1727784,5509669,5150178,5283204,4649575,5719969
2011-01-01,CA,Edmund G. Brown,Democrat,68614,13860,10279,25716,1128765,2995.4,154943,411.2,973822,2584.2,1792,48,7665,20.3,54291,144.1,91195,242,230075,610.5,596905,1584,146842,389.7,887,735,0.83,0,0,1,0,0,46175,0.11699999999999999,37638369,2738864,6406603,28496356,18944505,18697318,1940,8182,2016,130390,67869.7727272727,2006,175512,1940,8182,1982,0.186220121909458,2012,-0.10052216702659,0.038872150284881,1940,0.00117726618705036,2016,0.00331810923707256,1976-1978,9.18083677316495e-4,1998-1999; 2006,0.00491800058465014,0.00236103526461053,8182,0.00117726618705036,130390,0.0033,1982,0.186220121909458,67870,0.038872150284881,2006,175512,1998-1999; 2006,0.00491800058465014,1982,0.186220121909458,0.00331810923707256,68508784,0.01037426941793224,NA,NA,336780223,NA,0.20342282391089217,282524665,NA,NA,1615837,8780580,0.03107898561706108,NA,NA,NA,NA,37672.654,37672654,NA,149569,NA,149569,149569,NA,397.022731661008,-0.09386170045195139,37672654,149569,236.1035264610532,0.03887215028488102,23592501.493506495,67869.77272727272,9244709,1692624,5595453,5147528,5277176,4756593,5927740
2012-01-01,CA,Edmund G. Brown,Democrat,67757,14820,10305,25712,1210409,3185.3,160944,423.5,1049465,2761.8,1884,50,7837,20.6,56521,148.7,94702,249.2,245767,646.8,635090,1671.3,168608,443.7,887,734,0.83,0,0,2,0,0,48813,0.10400000000000001,379488,2754811,6532313,28673658,19105890,18854892,1940,8182,2016,130390,67869.7727272727,2006,175512,1940,8182,1982,0.186220121909458,2012,-0.10052216702659,0.038872150284881,1940,0.00117726618705036,2016,0.00331810923707256,1976-1978,9.18083677316495e-4,1998-1999; 2006,0.00491800058465014,0.00236103526461053,8182,0.00117726618705036,130390,0.0033,1982,0.186220121909458,67870,0.038872150284881,2006,175512,1998-1999; 2006,0.00491800058465014,1982,0.186220121909458,0.00331810923707256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38019.006,38019006,NA,134534,NA,134534,134534,NA,353.85985630450205,-0.10052216702658974,38019006,134534,236.1035264610532,0.03887215028488102,23592501.493506495,67869.77272727272,9193419,1656201,5701456,5160212,5265552,4851046,6132896
2013-01-01,CA,Edmund G. Brown,Democrat,67770,14940,10159,25815,1173646,3053.8,154739,402.6,1018907,2651.2,1746,45,7464,19.4,53640,139.6,89029,231.7,232058,603.8,621557,1617.3,165292,430.1,887,739,0.83,0,0,0,0,0,49303,0.08900000000000001,38260787,2768281,6674742,28837801,19271408,19009416,1940,8182,2016,130390,67869.7727272727,2006,175512,1940,8182,1982,0.186220121909458,2012,-0.10052216702659,0.038872150284881,1940,0.00117726618705036,2016,0.00331810923707256,1976-1978,9.18083677316495e-4,1998-1999; 2006,0.00491800058465014,0.00236103526461053,8182,0.00117726618705036,130390,0.0033,1982,0.186220121909458,67870,0.038872150284881,2006,175512,1998-1999; 2006,0.00491800058465014,1982,0.186220121909458,0.00331810923707256,58096373,NA,54827525,NA,315358675,NA,0.18422316430648372,283572491,NA,NA,1600910,7844627,0.02766356839599085,NA,NA,NA,NA,38347.383,38347383,NA,135981,NA,135981,135981,NA,354.6030768253469,0.010755645413055437,38347383,135981,236.1035264610532,0.03887215028488102,23592501.493506495,67869.77272727272,9157076,1627300,5774180,5217551,5234839,4931634,6338244
2014-01-01,CA,Edmund G. Brown,Democrat,68238,15357,10193,26289,1100956,2838.1,153763,396.4,947193,2441.7,1700,44,8389,21.6,48681,125.5,91804,236.7,202669,522.4,592673,1527.8,151851,391.4,885,741,0.84,0,0,0,0,0,52363,0.075,38596972,2788916,6827689,29008534,19441690,19183449,1940,8182,2016,130390,67869.7727272727,2006,175512,1940,8182,1982,0.186220121909458,2012,-0.10052216702659,0.038872150284881,1940,0.00117726618705036,2016,0.00331810923707256,1976-1978,9.18083677316495e-4,1998-1999; 2006,0.00491800058465014,0.00236103526461053,8182,0.00117726618705036,130390,0.0033,1982,0.186220121909458,67870,0.038872150284881,2006,175512,1998-1999; 2006,0.00491800058465014,1982,0.186220121909458,0.00331810923707256,63516604,0.09329723561228168,59925650,NA,353368448,NA,0.17974611021298653,284555886,NA,NA,1671332,8949885,0.03145211693143469,NA,NA,NA,NA,38701.278,38701278,NA,136088,NA,136088,136088,NA,351.6369666138674,7.868746368978019e-4,38701278,136088,236.1035264610532,0.03887215028488102,23592501.493506495,67869.77272727272,9133697,1607336,5842533,5293232,5189267,4996812,6562262
2015-01-01,CA,Edmund G. Brown,Democrat,68507,15259,10141,26091,1191797,3056.4,166883,428,1024914,2628.4,1861,48,9341,24,52862,135.6,99349,254.8,197404,506.2,656517,1683.6,170993,438.5,885,738,0.83,0,0,1,0,0,55808,0.062,38918045,2806054,6993500,29153588,19601027,19352115,1940,8182,2016,130390,67869.7727272727,2006,175512,1940,8182,1982,0.186220121909458,2012,-0.10052216702659,0.038872150284881,1940,0.00117726618705036,2016,0.00331810923707256,1976-1978,9.18083677316495e-4,1998-1999; 2006,0.00491800058465014,0.00236103526461053,8182,0.00117726618705036,130390,0.0033,1982,0.186220121909458,67870,0.038872150284881,2006,175512,1998-1999; 2006,0.00491800058465014,1982,0.186220121909458,0.00331810923707256,82907118,0.30528259980650096,NA,NA,332456557,NA,0.24937729833976474,330502626,NA,NA,1790672,9667904,0.029252124610955436,NA,NA,NA,NA,39032.444,39032444,NA,129593,NA,129593,129593,NA,332.01354237515847,-0.04772647110693081,39032444,129593,236.1035264610532,0.03887215028488102,23592501.493506495,67869.77272727272,9116168,1584863,5909641,5369214,5137464,5044416,6791376
2016-01-01,CA,Edmund G. Brown,Democrat,68620,15575,10299,26144,1176866,2994.8,174796,444.8,1002070,2550,1930,49,13702,34.9,54789,139.4,104375,265.6,188304,479.2,637010,1621,176756,449.8,885,739,0.84,0,0,0,0,0,57801,0.055,39167117,2819090,7139436,29250601,19727139,19481988,1940,8182,2016,130390,67869.7727272727,2006,175512,1940,8182,1982,0.186220121909458,2012,-0.10052216702659,0.038872150284881,1940,0.00117726618705036,2016,0.00331810923707256,1976-1978,9.18083677316495e-4,1998-1999; 2006,0.00491800058465014,0.00236103526461053,8182,0.00117726618705036,130390,0.0033,1982,0.186220121909458,67870,0.038872150284881,2006,175512,1998-1999; 2006,0.00491800058465014,1982,0.186220121909458,0.00331810923707256,94336283,0.13785505123938815,NA,NA,322332341,NA,0.292667756227415,326837836,NA,NA,1920894,9528475,0.02915352493032661,NA,NA,NA,NA,39296.476,39296476,NA,130390,NA,130390,130390,NA,331.81092370725554,0.00615002353522181,39296476,130390,236.1035264610532,0.03887215028488102,23592501.493506495,67869.77272727272,9086671,1560970,5938552,5436246,5103406,5058987,7024295
2017-01-01,CA,Edmund G. Brown,Democrat,68403,15470,10337,25474,1165660,2958.6,178597,453.3,987063,2505.3,1830,46,14724,37.4,56625,143.7,105418,267.6,176679,448.4,642019,1629.5,168365,427.3,885,735,0.83,0,0,1,0,0,60219,0.048,39358497,2834619,7275389,29289341,19817679,19581670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9044860,1544186,5943437,5509823,5076274,5041791,7238978
2018-01-01,CA,Edmund G. Brown,Democrat,68663,15339,10478,25561,1118600,2827.8,176982,447.4,941618,2380.4,1739,44,15505,39.2,54326,137.3,105412,266.5,164632,416.2,621775,1571.8,155211,392.4,884,737,0.83,0,0,0,0,0,63711,0.043,39461588,2851095,7404125,29301825,19893468,19663577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8989955,1543904,5930406,5576775,5060208,5001190,7454607
2019-01-01,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66661,0.04,39512223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945-01-01,CO,John Charles Vivian,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1213,NA,1116000,NA,NA,NA,NA,NA,1940,1556,2016,19981,7567.3051948052,2008,23274,1940,1556,1987,0.261029411764706,1970,-0.305584460631287,0.0364394539181805,1940,0.00137699115044248,2016,0.00361313211955288,1970-1981,9.06047983432265e-4,2006-2008,0.00476249692029719,0.00211522896193141,1556,0.00137699115044248,19981,0.0036,1987,0.261029411764706,7567,0.0364394539181805,2008,23274,2006-2008,0.00476249692029719,1987,0.261029411764706,0.00361313211955288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1116,1116000,NA,NA,NA,NA,1678.5,NA,150.40322580645162,0.014812575574365175,1116000,1678.5,211.5228961931405,0.03643945391818051,2905957.272727273,7567.305194805195,NA,NA,NA,NA,NA,NA,NA
1946-01-01,CO,John Charles Vivian,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1231,NA,1203000,NA,NA,NA,NA,NA,1940,1556,2016,19981,7567.3051948052,2008,23274,1940,1556,1987,0.261029411764706,1970,-0.305584460631287,0.0364394539181805,1940,0.00137699115044248,2016,0.00361313211955288,1970-1981,9.06047983432265e-4,2006-2008,0.00476249692029719,0.00211522896193141,1556,0.00137699115044248,19981,0.0036,1987,0.261029411764706,7567,0.0364394539181805,2008,23274,2006-2008,0.00476249692029719,1987,0.261029411764706,0.00361313211955288,13328,-0.21317669283901056,13328,-0.21317669283901056,79611,0.16741405082212257,0.16741405082212257,66640,1341,0.020123049219687876,NA,NA,NA,NA,NA,NA,1203,1203,1203000,1439,NA,NA,NA,1703,NA,141.56275976724856,0.01459636580280012,1203000,1703,211.5228961931405,0.03643945391818051,2905957.272727273,7567.305194805195,NA,NA,NA,NA,NA,NA,NA
1947-01-01,CO,William Lee Knous,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1372,NA,1237000,NA,NA,NA,NA,NA,1940,1556,2016,19981,7567.3051948052,2008,23274,1940,1556,1987,0.261029411764706,1970,-0.305584460631287,0.0364394539181805,1940,0.00137699115044248,2016,0.00361313211955288,1970-1981,9.06047983432265e-4,2006-2008,0.00476249692029719,0.00211522896193141,1556,0.00137699115044248,19981,0.0036,1987,0.261029411764706,7567,0.0364394539181805,2008,23274,2006-2008,0.00476249692029719,1987,0.261029411764706,0.00361313211955288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1237,1237000,NA,NA,NA,NA,1727.5,NA,139.6523848019402,0.014386376981796829,1237000,1727.5,211.5228961931405,0.03643945391818051,2905957.272727273,7567.305194805195,NA,NA,NA,NA,NA,NA,NA
1948-01-01,CO,William Lee Knous,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1489,NA,1263000,NA,NA,NA,NA,NA,1940,1556,2016,19981,7567.3051948052,2008,23274,1940,1556,1987,0.261029411764706,1970,-0.305584460631287,0.0364394539181805,1940,0.00137699115044248,2016,0.00361313211955288,1970-1981,9.06047983432265e-4,2006-2008,0.00476249692029719,0.00211522896193141,1556,0.00137699115044248,19981,0.0036,1987,0.261029411764706,7567,0.0364394539181805,2008,23274,2006-2008,0.00476249692029719,1987,0.261029411764706,0.00361313211955288,26483,0.9870198079231692,26483,0.9870198079231692,126794,0.20886635014275123,0.20886635014275123,121597,2670,0.02195777856361588,NA,NA,NA,NA,NA,NA,1263,1263,1263000,1817,NA,NA,NA,1752,NA,138.71733966745842,0.014182344428364689,1263000,1752,211.5228961931405,0.03643945391818051,2905957.272727273,7567.305194805195,NA,NA,NA,NA,NA,NA,NA
